# omega0=1.00, alpha=0.20
# theta0=-0.80, theta_dot0=0.12
# t_start=0.00, t_end=250.00, h=0.01
#   t          x(t)                 v(t)       
1.395099848760974e+02 -2.543715055922242e+01 -6.701931455061776e-01
1.396263401595637e+02 -2.550602176514776e+01 -5.129321193402158e-01
1.397426954430300e+02 -2.555640780402538e+01 -3.528952041155617e-01
1.398590507264963e+02 -2.558813592025477e+01 -1.926393277807153e-01
1.399754060099626e+02 -2.560132187360479e+01 -3.456659527001482e-02
1.400917612934289e+02 -2.559635231937806e+01 1.190655026642015e-01
1.402081165768952e+02 -2.557386927905034e+01 2.661208523750941e-01
1.403244718603615e+02 -2.553475737817593e+01 4.045625733675792e-01
1.404408271438278e+02 -2.548013301851510e+01 5.324435747215013e-01
1.405571824272941e+02 -2.541133350462069e+01 6.479177468149551e-01
1.406735377107604e+02 -2.532990348071398e+01 7.492751383342006e-01
1.407898929942267e+02 -2.523757594418031e+01 8.349992317331860e-01
1.409062482776930e+02 -2.513624563544830e+01 9.038390826689490e-01
1.410226035611593e+02 -2.502793372262903e+01 9.548845623035255e-01
1.411389588446256e+02 -2.491474424023188e+01 9.876304044696039e-01
1.412553141280920e+02 -2.479881441102911e+01 1.002015205633875e+00
1.413716694115583e+02 -2.468226240479464e+01 9.984252651538997e-01
1.414880246950246e+02 -2.456713691420309e+01 9.776594924983973e-01
1.416043799784909e+02 -2.445537294043139e+01 9.408589469205284e-01
1.417207352619572e+02 -2.434875737697519e+01 8.894109484829673e-01
1.418370905454235e+02 -2.424890657189394e+01 8.248415128992692e-01
1.419534458288898e+02 -2.415725638320997e+01 7.487104499675201e-01
1.420698011123561e+02 -2.407506368200820e+01 6.625212069506726e-01
1.421861563958224e+02 -2.400341707402226e+01 5.676535454838403e-01
1.423025116792887e+02 -2.394325392779447e+01 4.653227298542587e-01
1.424188669627550e+02 -2.389538059877764e+01 3.565651349701907e-01
1.425352222462213e+02 -2.386049291127799e+01 2.422476211875920e-01
1.426515775296876e+02 -2.383919435467120e+01 1.230967466684967e-01
1.427679328131539e+02 -2.383200993063736e+01 -2.563742952058461e-04
1.428842880966202e+02 -2.383939406094472e+01 -1.272194459381480e-01
1.430006433800865e+02 -2.386173139114426e+01 -2.571740584529507e-01
1.431169986635528e+02 -2.389932971689797e+01 -3.894057965528556e-01
1.432333539470191e+02 -2.395240467186801e+01 -5.230332498837318e-01
1.433497092304854e+02 -2.402105633369753e+01 -6.569411007701208e-01
1.434660645139517e+02 -2.410523862193967e+01 -7.897245567198999e-01
1.435824197974181e+02 -2.420472335339267e+01 -9.196549294145244e-01
1.436987750808844e+02 -2.431906209786530e+01 -1.044678375329270e+00
1.438151303643507e+02 -2.444755043582106e+01 -1.162460466127848e+00
1.439314856478170e+02 -2.458920058805804e+01 -1.270486798716961e+00
1.440478409312833e+02 -2.474272922075853e+01 -1.366222944743108e+00
1.441641962147496e+02 -2.490656697905656e+01 -1.447325432062943e+00
1.442805514982159e+02 -2.507889450321235e+01 -1.511880936811840e+00
1.443969067816822e+02 -2.525770621611187e+01 -1.558637597485228e+00
1.445132620651485e+02 -2.544089850144903e+01 -1.587185854647733e+00
1.446296173486148e+02 -2.562637408855158e+01 -1.598050919012233e+00
1.447459726320811e+02 -2.581215090951294e+01 -1.592675487289155e+00
1.448623279155474e+02 -2.599646255902431e+01 -1.573295190081953e+00
1.449786831990137e+02 -2.617783917585881e+01 -1.542732489638499e+00
1.450950384824800e+02 -2.635516153132327e+01 -1.504149612743501e+00
1.452113937659463e+02 -2.652768610643692e+01 -1.460803731646919e+00
1.453277490494126e+02 -2.669504356787525e+01 -1.415839236981424e+00
1.454441043328789e+02 -2.685721629353835e+01 -1.372137425741836e+00
1.455604596163452e+02 -2.701450206757772e+01 -1.332228841304756e+00
1.456768148998115e+02 -2.716747095066619e+01 -1.298261841562345e+00
1.457931701832779e+02 -2.731692114573545e+01 -1.272014277052274e+00
1.459095254667442e+02 -2.746383798819188e+01 -1.254932970154952e+00
1.460258807502105e+02 -2.760935843567812e+01 -1.248186519583250e+00
1.461422360336768e+02 -2.775474187187875e+01 -1.252719197373952e+00
1.462585913171431e+02 -2.790134675823178e+01 -1.269296108025212e+00
1.463749466006094e+02 -2.805061163732932e+01 -1.298531602247308e+00
1.464913018840757e+02 -2.820403812487460e+01 -1.340893907788614e+00
1.466076571675420e+02 -2.836317272685022e+01 -1.396679162373311e+00
1.467240124510083e+02 -2.852958352079811e+01 -1.465947958565440e+00
1.468403677344746e+02 -2.870482695509334e+01 -1.548417984743656e+00
1.469567230179409e+02 -2.889039938545404e+01 -1.643308733106267e+00
1.470730783014072e+02 -2.908766781423116e+01 -1.749140496118184e+00
1.471894335848735e+02 -2.929777520906008e+01 -1.863502307333827e+00
1.473057888683398e+02 -2.952151858795706e+01 -1.982823849385588e+00
1.474221441518061e+02 -2.975920367552146e+01 -2.102213682410076e+00
1.475384994352724e+02 -3.001048883773198e+01 -2.215453423673290e+00
1.476548547187387e+02 -3.027424234930236e+01 -2.315248816800759e+00
1.477712100022050e+02 -3.054844767955359e+01 -2.393811104674326e+00
1.478875652856713e+02 -3.083019570948607e+01 -2.443758132111015e+00
1.480039205691376e+02 -3.111579422249758e+01 -2.459193651403149e+00
1.481202758526040e+02 -3.140100082997930e+01 -2.436698187675341e+00
1.482366311360703e+02 -3.168135099885086e+01 -2.375925815313335e+00
1.483529864195366e+02 -3.195252169911742e+01 -2.279600540741891e+00
1.484693417030029e+02 -3.221065860565352e+01 -2.152912700482765e+00
1.485856969864692e+02 -3.245260746299184e+01 -2.002522383597642e+00
1.487020522699355e+02 -3.267602143707850e+01 -1.835475939897885e+00
1.488184075534018e+02 -3.287935079979337e+01 -1.658302282911419e+00
1.489347628368681e+02 -3.306174546429453e+01 -1.476430318926353e+00
1.490511181203344e+02 -3.322290943001659e+01 -1.293937799236494e+00
1.491674734038007e+02 -3.336294194240939e+01 -1.113558025843013e+00
1.492838286872670e+02 -3.348218953779394e+01 -9.368436044835589e-01
1.494001839707333e+02 -3.358112183512434e+01 -7.643981481971008e-01
1.495165392541996e+02 -3.366023512286624e+01 -5.961145889586913e-01
1.496328945376659e+02 -3.371998231998752e+01 -4.313866244073836e-01
1.497492498211322e+02 -3.376072529447179e+01 -2.692808002165523e-01
1.498656051045985e+02 -3.378270490158290e+01 -1.086698449249172e-01
1.499819603880648e+02 -3.378602463095816e+01 5.166513019253214e-02
1.500983156715311e+02 -3.377064484739206e+01 2.129528145129429e-01
1.502146709549974e+02 -3.373638593819545e+01 3.763584157671555e-01
1.503310262384637e+02 -3.368294007359133e+01 5.429069120922426e-01
1.504473815219301e+02 -3.360989266453031e+01 7.133912516265214e-01
1.505637368053964e+02 -3.351675588845031e+01 8.882551814804901e-01
1.506800920888627e+02 -3.340301769877907e+01 1.067443476968136e+00
1.507964473723290e+02 -3.326821023830965e+01 1.250218867560035e+00
1.509128026557953e+02 -3.311200102430420e+01 1.434956927348624e+00
1.510291579392616e+02 -3.293430792980605e+01 1.618949146672505e+00
1.511455132227279e+02 -3.273543405285368e+01 1.798269475223849e+00
1.512618685061942e+02 -3.251621062257530e+01 1.967784651525614e+00
1.513782237896605e+02 -3.227812588083201e+01 2.121399561618034e+00
1.514945790731268e+02 -3.202340819588236e+01 2.252605322846551e+00
1.516109343565931e+02 -3.175502759355569e+01 2.355323447447594e+00
1.517272896400594e+02 -3.147658726444606e+01 2.424921230376157e+00
1.518436449235257e+02 -3.119209827070437e+01 2.459156799676393e+00
1.519600002069920e+02 -3.090566234546394e+01 2.458769144281952e+00
1.520763554904583e+02 -3.062111731412947e+01 2.427510132316250e+00
1.521927107739246e+02 -3.034171313407709e+01 2.371601081935646e+00
1.523090660573909e+02 -3.006987672455902e+01 2.298792396607418e+00
1.524254213408572e+02 -2.980709567239495e+01 2.217309536095112e+00
1.525417766243235e+02 -2.955391816848604e+01 2.134944654958915e+00
1.526581319077899e+02 -2.931004236675818e+01 2.058441321560880e+00
1.527744871912562e+02 -2.907445874546915e+01 1.993193330491435e+00
1.528908424747225e+02 -2.884561220147637e+01 1.943191276198457e+00
1.530071977581888e+02 -2.862156079602115e+01 1.911116347501600e+00
1.531235530416551e+02 -2.840011973385986e+01 1.898486242278461e+00
1.532399083251214e+02 -2.817898890018055e+01 1.905782465014309e+00
1.533562636085877e+02 -2.795586886238410e+01 1.932516454758200e+00
1.534726188920540e+02 -2.772857366932076e+01 1.977217671090742e+00
1.535889741755203e+02 -2.749514937449356e+01 2.037350137954046e+00
1.537053294589866e+02 -2.725400507672731e+01 2.109187966223354e+00
1.538216847424529e+02 -2.700405819676810e+01 2.187706955817235e+00
1.539380400259192e+02 -2.674488749805360e+01 2.266575612125319e+00
1.540543953093855e+02 -2.647687659984027e+01 2.338343961281593e+00
1.541707505928518e+02 -2.620131974644476e+01 2.394913901532645e+00
1.542871058763181e+02 -2.592045497002744e+01 2.428312405693259e+00
1.544034611597844e+02 -2.563739335705868e+01 2.431678583000067e+00
1.545198164432507e+02 -2.535593079300366e+01 2.400252928548253e+00
1.546361717267170e+02 -2.508025800816943e+01 2.332089564527397e+00
1.547525270101833e+02 -2.481461571216969e+01 2.228260088291134e+00
1.548688822936496e+02 -2.456295994001724e+01 2.092479779955476e+00
1.549852375771160e+02 -2.432869905471254e+01 1.930285630023839e+00
1.551015928605823e+02 -2.411454009440583e+01 1.748026790206724e+00
1.552179481440486e+02 -2.392245015066270e+01 1.551936123454367e+00
1.553343034275149e+02 -2.375371187452825e+01 1.347459799810911e+00
1.554506587109812e+02 -2.360903881855817e+01 1.138898810391610e+00
1.555670139944475e+02 -2.348871602656835e+01 9.293214247490533e-01
1.556833692779138e+02 -2.339273909510378e+01 7.206617500940091e-01
1.557997245613801e+02 -2.332093519411536e+01 5.139183215223244e-01
1.559160798448464e+02 -2.327305843188352e+01 3.093879550085993e-01
1.560324351283127e+02 -2.324885793106355e+01 1.068966530570989e-01
1.561487904117790e+02 -2.324812006718661e+01 -9.398836524754253e-02
1.562651456952453e+02 -2.327068723292831e+01 -2.937665179383201e-01
1.563815009787116e+02 -2.331645508901525e+01 -4.928247480697299e-01
1.564978562621779e+02 -2.338534929660155e+01 -6.912625677931390e-01
1.566142115456442e+02 -2.347728181695068e+01 -8.887153011334572e-01
1.567305668291105e+02 -2.359208657018605e+01 -1.084177225208018e+00
1.568469221125768e+02 -2.372943512032831e+01 -1.275838732483620e+00
1.569632773960431e+02 -2.388873562119917e+01 -1.460968008323124e+00
1.570796326795094e+02 -2.406902281775622e+01 -1.635884749604265e+00
1.571959879629757e+02 -2.426885314538016e+01 -1.796083844572986e+00
1.573123432464421e+02 -2.448622551115549e+01 -1.936559547656070e+00
1.574286985299084e+02 -2.471855243791144e+01 -2.052344685547858e+00
1.575450538133747e+02 -2.496270434511089e+01 -2.139213358595756e+00
1.576614090968410e+02 -2.521513914687790e+01 -2.194417179796703e+00
1.577777643803073e+02 -2.547211066254826e+01 -2.217271643933277e+00
1.578941196637736e+02 -2.572992786327700e+01 -2.209419871549340e+00
1.580104749472399e+02 -2.598522123851412e+01 -2.174687080936077e+00
1.581268302307062e+02 -2.623516981675515e+01 -2.118567374154142e+00
1.582431855141725e+02 -2.647765403729701e+01 -2.047493413792124e+00
1.583595407976388e+02 -2.671132034858988e+01 -1.968080528494908e+00
1.584758960811051e+02 -2.693556436328279e+01 -1.886503332555771e+00
1.585922513645714e+02 -2.715045356668385e+01 -1.808086824838274e+00
1.587086066480377e+02 -2.735661547259744e+01 -1.737116965338477e+00
1.588249619315040e+02 -2.755511443032931e+01 -1.676824898311279e+00
1.589413172149703e+02 -2.774733355549735e+01 -1.629479761747539e+00
1.590576724984366e+02 -2.793487074582765e+01 -1.596528838882602e+00
1.591740277819029e+02 -2.811945142268187e+01 -1.578738578662580e+00
1.592903830653692e+02 -2.830285620822414e+01 -1.576306584860093e+00
1.594067383488355e+02 -2.848685911006683e+01 -1.588928513024606e+00
1.595230936323019e+02 -2.867317054267603e+01 -1.615814030500440e+00
1.596394489157682e+02 -2.886337930043592e+01 -1.655653738085304e+00
1.597558041992345e+02 -2.905888823138486e+01 -1.706546120298708e+00
1.598721594827008e+02 -2.926083988310767e+01 -1.765901931040214e+00
1.599885147661671e+02 -2.947003100009339e+01 -1.830353752200237e+00
1.601048700496334e+02 -2.968681864092915e+01 -1.895709784860787e+00
1.602212253330997e+02 -2.991102578223059e+01 -1.956999518788074e+00
1.603375806165660e+02 -3.014185990230669e+01 -2.008658098461378e+00
1.604539359000323e+02 -3.037786263134783e+01 -2.044878074118913e+00
1.605702911834986e+02 -3.061690978266627e+01 -2.060117408941133e+00
1.606866464669649e+02 -3.085627662288872e+01 -2.049696819774266e+00
1.608030017504312e+02 -3.109277224792179e+01 -2.010367307648082e+00
1.609193570338975e+02 -3.132293142495144e+01 -1.940707931190859e+00
1.610357123173638e+02 -3.154323722858116e+01 -1.841244475396363e+00
1.611520676008301e+02 -3.175033922631032e+01 -1.714256739508774e+00
1.612684228842964e+02 -3.194123360082623e+01 -1.563333615951721e+00
1.613847781677627e+02 -3.211338267937531e+01 -1.392800000248997e+00
1.615011334512290e+02 -3.226476710749187e+01 -1.207153523678911e+00
1.616174887346953e+02 -3.239387841631267e+01 -1.010616499167274e+00
1.617338440181616e+02 -3.249966888904791e+01 -8.068537976456422e-01
1.618501993016280e+02 -3.258147845534130e+01 -5.988568344129593e-01
1.619665545850943e+02 -3.263895631548003e+01 -3.889622910584065e-01
1.620829098685606e+02 -3.267199052948449e+01 -1.789631971457853e-01
1.621992651520269e+02 -3.268065396301475e+01 2.972683774818372e-02
1.623156204354932e+02 -3.266517093191968e+01 2.358862479997295e-01
1.624319757189595e+02 -3.262590594292978e+01 4.382959950164134e-01
1.625483310024258e+02 -3.256337384248486e+01 6.355634938932956e-01
1.626646862858921e+02 -3.247826896634800e+01 8.259746844818735e-01
1.627810415693584e+02 -3.237150903681414e+01 1.007391731445656e+00
1.628973968528247e+02 -3.224428727909719e+01 1.177217921880962e+00
1.630137521362910e+02 -3.209812357664986e+01 1.332453005869206e+00
1.631301074197573e+02 -3.193490299592137e+01 1.469857004344697e+00
1.632464627032236e+02 -3.175688872093798e+01 1.586224701214103e+00
1.633628179866899e+02 -3.156669763847808e+01 1.678746455928539e+00
1.634791732701562e+02 -3.136723147982235e+01 1.745399569923379e+00
1.635955285536225e+02 -3.116156445469015e+01 1.785290396825886e+00
1.637118838370888e+02 -3.095279802609437e+01 1.798864513446650e+00
1.638282391205551e+02 -3.074390188498543e+01 1.787927743815238e+00
1.639445944040214e+02 -3.053756420481617e+01 1.755468587702579e+00
1.640609496874877e+02 -3.033607227030518e+01 1.705324485223124e+00
1.641773049709541e+02 -3.014123733972630e+01 1.641769711239433e+00
1.642936602544204e+02 -2.995436784278593e+01 1.569109913851278e+00
1.644100155378867e+02 -2.977628600147116e+01 1.491349797839547e+00
1.645263708213530e+02 -2.960737701816539e+01 1.411968633841161e+00
1.646427261048193e+02 -2.944765781483400e+01 1.333807115408836e+00
1.647590813882856e+02 -2.929685326566641e+01 1.259047544881302e+00
1.648754366717519e+02 -2.915447063329956e+01 1.189259666830706e+00
1.649917919552182e+02 -2.901986622380677e+01 1.125484266373290e+00
1.651081472386845e+02 -2.889230125155850e+01 1.068331823050929e+00
1.652245025221508e+02 -2.877098614693526e+01 1.018080457204196e+00
1.653408578056171e+02 -2.865511398726635e+01 9.747638533301932e-01
1.654572130890834e+02 -2.854388451105903e+01 9.382447925016980e-01
1.655735683725497e+02 -2.843652047702897e+01 9.082732193679915e-01
1.656899236560160e+02 -2.833227813203312e+01 8.845296742031334e-01
1.658062789394823e+02 -2.823045339475595e+01 8.666558289462943e-01
1.659226342229486e+02 -2.813038513896129e+01 8.542741430210686e-01
1.660389895064149e+02 -2.803145672754474e+01 8.469985810321754e-01
1.661553447898812e+02 -2.793309673526405e+01 8.444381033646237e-01
1.662717000733475e+02 -2.783477961451103e+01 8.461943744134772e-01
1.663880553568139e+02 -2.773602690432023e+01 8.518549039550674e-01
1.665044106402802e+02 -2.763640945109266e+01 8.609826852571302e-01
1.666207659237465e+02 -2.753555098991831e+01 8.731033391836464e-01
1.667371212072128e+02 -2.743313331604957e+01 8.876908235484189e-01
1.668534764906791e+02 -2.732890314504467e+01 9.041529161659183e-01
1.669698317741454e+02 -2.722268060678982e+01 9.218179091797597e-01
1.670861870576117e+02 -2.711436913571971e+01 9.399242233718839e-01
1.672025423410780e+02 -2.700396630553302e+01 9.576149028064250e-01
1.673188976245443e+02 -2.689157491862577e+01 9.739390954194759e-01
1.674352529080106e+02 -2.677741341682217e+01 9.878625567251810e-01
1.675516081914769e+02 -2.666182446219289e+01 9.982888203317556e-01
1.676679634749432e+02 -2.654528038804146e+01 1.004091875015404e+00
1.677843187584095e+02 -2.642838419021691e+01 1.004159955028710e+00
1.679006740418758e+02 -2.631186486371337e+01 9.974484776023558e-01
1.680170293253421e+02 -2.619656621699008e+01 9.830384703175227e-01
1.681333846088084e+02 -2.608342881166683e+01 9.601953582087756e-01
1.682497398922747e+02 -2.597346533037842e+01 9.284221111270280e-01
1.683660951757410e+02 -2.586773038050022e+01 8.875008064729074e-01
1.684824504592073e+02 -2.576728637861175e+01 8.375177739603797e-01
1.685988057426736e+02 -2.567316761206687e+01 7.788695225852740e-01
1.687151610261400e+02 -2.558634475348357e+01 7.122492092263387e-01
1.688315163096063e+02 -2.550769198154876e+01 6.386159410849175e-01
1.689478715930726e+02 -2.543795847275592e+01 5.591511700086783e-01
1.690642268765389e+02 -2.537774546313194e+01 4.752074694608738e-01
1.691805821600052e+02 -2.532748945374231e+01 3.882549853548881e-01
1.692969374434715e+02 -2.528745156168467e+01 2.998299823567677e-01
1.694132927269378e+02 -2.525771258217017e+01 2.114885039713202e-01
1.695296480104041e+02 -2.523817306653383e+01 1.247666169928490e-01
1.696460032938704e+02 -2.522855763199503e+01 4.114735395270099e-02
1.697623585773367e+02 -2.522842276552897e+01 -3.796648083757566e-02
1.698787138608030e+02 -2.523716751252456e+01 -1.112749298438657e-01
1.699950691442693e+02 -2.525404659423205e+01 -1.776002025967396e-01
1.701114244277356e+02 -2.527818562807030e+01 -2.359036092806153e-01
1.702277797112019e+02 -2.530859819919917e+01 -2.853004547418514e-01
1.703441349946682e+02 -2.534420453705715e+01 -3.250726455008491e-01
1.704604902781345e+02 -2.538385149256435e+01 -3.546782921002414e-01
1.705768455616008e+02 -2.542633341206906e+01 -3.737573589309585e-01
1.706932008450671e+02 -2.547041339481297e+01 -3.821324815786718e-01
1.708095561285334e+02 -2.551484433647531e+01 -3.798044276512159e-01
1.709259114119997e+02 -2.555838913193669e+01 -3.669422457333809e-01
1.710422666954661e+02 -2.559983945373673e+01 -3.438688060525306e-01
1.711586219789324e+02 -2.563803264113847e+01 -3.110430454146390e-01
1.712749772623987e+02 -2.567186641488649e+01 -2.690406632184143e-01
1.713913325458650e+02 -2.570031134902116e+01 -2.185351923501074e-01
1.715076878293313e+02 -2.572242125141439e+01 -1.602812610762796e-01
1.716240431127976e+02 -2.573734179687633e+01 -9.510149407521058e-02
1.717403983962639e+02 -2.574431789372743e+01 -2.387793297420360e-02
1.718567536797302e+02 -2.574270032775813e+01 5.245183481723295e-02
1.719731089631965e+02 -2.573195220648899e+01 1.328943915480366e-01
1.720894642466628e+02 -2.571165561960333e+01 2.163973292070772e-01
1.722058195301291e+02 -2.568151874314750e+01 3.018451543879879e-01
1.723221748135954e+02 -2.564138335665652e+01 3.880567341997834e-01
1.724385300970617e+02 -2.559123243201641e+01 4.737871022367786e-01
1.725548853805280e+02 -2.553119711824877e+01 5.577365010161608e-01
1.726712406639943e+02 -2.546156212697655e+01 6.385691998813189e-01
1.727875959474606e+02 -2.538276827125327e+01 7.149437927951826e-01
1.729039512309269e+02 -2.529541078722689e+01 7.855552991448317e-01
1.730203065143932e+02 -2.520023213515922e+01 8.491875241696184e-01
1.731366617978595e+02 -2.509810827887286e+01 9.047720059369064e-01
1.732530170813259e+02 -2.499002799007798e+01 9.514478746812787e-01
1.733693723647922e+02 -2.487706547261486e+01 9.886155797418913e-01
1.734857276482585e+02 -2.476034744920300e+01 1.015977177180236e+00
1.736020829317248e+02 -2.464101665187852e+01 1.033556995795244e+00
1.737184382151911e+02 -2.452019424569838e+01 1.041698943294741e+00
1.738347934986574e+02 -2.439894396279670e+01 1.041040025983581e+00
1.739511487821237e+02 -2.427824057015814e+01 1.032463106884995e+00
1.740675040655900e+02 -2.415894476927726e+01 1.017034740820119e+00
1.741838593490563e+02 -2.404178584008602e+01 9.959355214077659e-01
1.743002146325226e+02 -2.392735245318368e+01 9.703905393932193e-01
1.744165699159889e+02 -2.381609124359224e+01 9.416064542787000e-01
1.745329251994552e+02 -2.370831208891761e+01 9.107197637274611e-01
1.746492804829215e+02 -2.360419862924676e+01 8.787586524070690e-01
1.747656357663878e+02 -2.350382241026938e+01 8.466187776512918e-01
1.748819910498541e+02 -2.340715908511232e+01 8.150518001466250e-01
1.749983463333204e+02 -2.331410531079096e+01 7.846645048034669e-01
1.751147016167867e+02 -2.322449525479391e+01 7.559259435154156e-01
1.752310569002530e+02 -2.313811592877682e+01 7.291800451479540e-01
1.753474121837193e+02 -2.305472084866372e+01 7.046614284847221e-01
1.754637674671856e+02 -2.297404175970626e+01 6.825125832249754e-01
1.755801227506520e+02 -2.289579835153078e+01 6.628010475243646e-01
1.756964780341183e+02 -2.281970602223590e+01 6.455356403154680e-01
1.758128333175846e+02 -2.274548183843607e+01 6.306811673697187e-01
1.759291886010509e+02 -2.267284888867875e+01 6.181713000246626e-01
1.760455438845172e+02 -2.260153925021753e+01 6.079195277661585e-01
1.761618991679835e+02 -2.253129579216257e+01 5.998282211759918e-01
1.762782544514498e+02 -2.246187302856709e+01 5.937959236228436e-01
1.763946097349161e+02 -2.239303721848027e+01 5.897230317388364e-01
1.765109650183824e+02 -2.232456589039180e+01 5.875160376916631e-01
1.766273203018487e+02 -2.225624694858893e+01 5.870904997716222e-01
1.767436755853150e+02 -2.218787750058079e+01 5.883728888756604e-01
1.768600308687813e+02 -2.211926252904951e+01 5.913014321991551e-01
1.769763861522476e+02 -2.205021351939415e+01 5.958260454853782e-01
1.770927414357139e+02 -2.198054714510989e+01 6.019074141510412e-01
1.772090967191802e+02 -2.191008410799531e+01 6.095152535043258e-01
1.773254520026465e+02 -2.183864822829478e+01 6.186257508421810e-01
1.774418072861128e+02 -2.176606588094751e+01 6.292181692581930e-01
1.775581625695791e+02 -2.169216587748785e+01 6.412705766474300e-01
1.776745178530454e+02 -2.161677989790515e+01 6.547546563650034e-01
1.777908731365117e+02 -2.153974358164716e+01 6.696295617274326e-01
1.779072284199781e+02 -2.146089839021446e+01 6.858347993053573e-01
1.780235837034444e+02 -2.138009435317933e+01 7.032821707351339e-01
1.781399389869107e+02 -2.129719380209621e+01 7.218468749357172e-01
1.782562942703770e+02 -2.121207617917033e+01 7.413579771218308e-01
1.783726495538433e+02 -2.112464397573692e+01 7.615885911153788e-01
1.784890048373096e+02 -2.103482980540988e+01 7.822462967556317e-01
1.786053601207759e+02 -2.094260454440815e+01 8.029645179593251e-01
1.787217154042422e+02 -2.084798637458086e+01 8.232958030694320e-01
1.788380706877085e+02 -2.075105044311305e+01 8.427081492033318e-01
1.789544259711748e+02 -2.065193871098236e+01 8.605856542672085e-01
1.790707812546411e+02 -2.055086940977916e+01 8.762348097886263e-01
1.791871365381074e+02 -2.044814538008288e+01 8.888976044868542e-01
1.793034918215737e+02 -2.034416044756162e+01 8.977722390154790e-01
1.794198471050400e+02 -2.023940293365031e+01 9.020416283129776e-01
1.795362023885063e+02 -2.013445542516081e+01 9.009090078335954e-01
1.796525576719726e+02 -2.002999006484720e+01 8.936389459410229e-01
1.797689129554389e+02 -1.992675888255715e+01 8.796010473734234e-01
1.798852682389052e+02 -1.982557905317916e+01 8.583128127372305e-01
1.800016235223715e+02 -1.972731340783777e+01 8.294777052144002e-01
1.801179788058379e+02 -1.963284698148341e+01 7.930146252161326e-01
1.802343340893042e+02 -1.954306078358139e+01 7.490757539447357e-01
1.803506893727705e+02 -1.945880426209761e+01 6.980510023826024e-01
1.804670446562368e+02 -1.938086804659941e+01 6.405588656306859e-01
1.805833999397031e+02 -1.930995848784809e+01 5.774250302274229e-01
1.806997552231694e+02 -1.924667527829777e+01 5.096513182117376e-01
1.808161105066357e+02 -1.919149308992501e+01 4.383782687591100e-01
1.809324657901020e+02 -1.914474776871706e+01 3.648447857779609e-01
1.810488210735683e+02 -1.910662724474233e+01 2.903478869236663e-01
1.811651763570346e+02 -1.907716700439113e+01 2.162048461712986e-01
1.812815316405009e+02 -1.905624975566006e+01 1.437191400788213e-01
1.813978869239672e+02 -1.904360880263660e+01 7.415078264999329e-02
1.815142422074335e+02 -1.903883461623905e+01 8.691004606212312e-03
1.816305974908998e+02 -1.904138411736773e+01 -5.155913341681660e-02
1.817469527743661e+02 -1.905059224487563e+01 -1.056067100592020e-01
1.818633080578324e+02 -1.906568543665875e+01 -1.525819115524345e-01
1.819796633412987e+02 -1.908579668861729e+01 -1.917501970727321e-01
1.820960186247650e+02 -1.910998186492954e+01 -2.225216162776463e-01
1.822123739082313e+02 -1.913723691635714e+01 -2.444570525666844e-01
1.823287291916976e+02 -1.916651563205822e+01 -2.572711048594926e-01
1.824450844751640e+02 -1.919674752048605e+01 -2.608314054854315e-01
1.825614397586303e+02 -1.922685540293304e+01 -2.551543891656528e-01
1.826777950420966e+02 -1.925577232218431e+01 -2.403978324000258e-01
1.827941503255629e+02 -1.928245742494333e+01 -2.168508072365227e-01
1.829105056090292e+02 -1.930591056834207e+01 -1.849219665593236e-01
1.830268608924955e+02 -1.932518551821937e+01 -1.451272383495274e-01
1.831432161759618e+02 -1.933940173428567e+01 -9.807801476111502e-02
1.832595714594281e+02 -1.934775485616685e+01 -4.447076668831927e-02
1.833759267428944e+02 -1.934952609621019e+01 1.492128989357512e-02
1.834922820263607e+02 -1.934409079430584e+01 7.925426908219931e-02
1.836086373098270e+02 -1.933092638603188e+01 1.476177135180970e-01
1.837249925932933e+02 -1.930961997313925e+01 2.190375033163219e-01
1.838413478767596e+02 -1.927987556601349e+01 2.924788289666644e-01
1.839577031602259e+02 -1.924152089924972e+01 3.668508492669972e-01
1.840740584436922e+02 -1.919451351910238e+01 4.410148586724633e-01
1.841904137271585e+02 -1.913894562846752e+01 5.137977578973684e-01
1.843067690106248e+02 -1.907504698235036e+01 5.840122917430466e-01
1.844231242940911e+02 -1.900318499214825e+01 6.504848455405664e-01
1.845394795775574e+02 -1.892386116074071e+01 7.120905811690883e-01
1.846558348610237e+02 -1.883770306777755e+01 7.677944262767836e-01
1.847721901444901e+02 -1.874545137639011e+01 8.166950798499178e-01
1.848885454279564e+02 -1.864794173418456e+01 8.580680208962228e-01
1.850049007114227e+02 -1.854608195542118e+01 8.914027996659092e-01
1.851212559948890e+02 -1.844082542756973e+01 9.164299059823978e-01
1.852376112783553e+02 -1.833314219115914e+01 9.331333680823516e-01
1.853539665618216e+02 -1.822398950126259e+01 9.417468603410333e-01
1.854703218452879e+02 -1.811428381762305e+01 9.427332058418174e-01
1.855866771287542e+02 -1.800487605598974e+01 9.367493261678798e-01
1.857030324122205e+02 -1.789653158514158e+01 9.246004721799819e-01
1.858193876956868e+02 -1.778991593820404e+01 9.071886308717714e-01
1.859357429791531e+02 -1.768558661718869e+01 8.854602059622694e-01
1.860520982626194e+02 -1.758399080374475e+01 8.603574873856390e-01
1.861684535460857e+02 -1.748546832579510e+01 8.327772911332794e-01
1.862848088295520e+02 -1.739025891571463e+01 8.035387696766862e-01
1.864011641130183e+02 -1.729851264273662e+01 7.733610481226123e-01
1.865175193964846e+02 -1.721030239337037e+01 7.428502353599532e-01
